id,gap,atom1,atom2,nbr,bondlen,s1,p1,d1,f1,occ_s1,occ_p1,occ_d1,occ_f1,valence1,vdw1,ionic1,coval1,eneg1,hard1,group1,row1,is_d1,top_orb1,block_s1,block_p1,block_d1,block_f1,1hs0_1,1hs1_1,1hp0_1,1hp1_1,1hp2_1,1hp3_1,1hp4_1,1hp5_1,1hd0_1,1hd1_1,1hd2_1,1hd3_1,1hd4_1,1hd5_1,1hd6_1,1hd7_1,1hd8_1,1hd9_1,1hf0_1,1hf1_1,1hf2_1,1hf3_1,1hf4_1,1hf5_1,1hf6_1,1hf7_1,1hf8_1,1hf9_1,1hf10_1,1hf11_1,1hf12_1,1hf13_1,ihr1_1,ihr2_1,ihr3_1,ihr4_1,ihr5_1,ihr6_1,ihr7_1,s2,p2,d2,f2,occ_s2,occ_p2,occ_d2,occ_f2,valence2,vdw2,ionic2,coval2,eneg2,hard2,group2,row2,is_d2,top_orb2,block_s2,block_p2,block_d2,block_f2,1hs0_2,1hs1_2,1hp0_2,1hp1_2,1hp2_2,1hp3_2,1hp4_2,1hp5_2,1hd0_2,1hd1_2,1hd2_2,1hd3_2,1hd4_2,1hd5_2,1hd6_2,1hd7_2,1hd8_2,1hd9_2,1hf0_2,1hf1_2,1hf2_2,1hf3_2,1hf4_2,1hf5_2,1hf6_2,1hf7_2,1hf8_2,1hf9_2,1hf10_2,1hf11_2,1hf12_2,1hf13_2,ihr1_2,ihr2_2,ihr3_2,ihr4_2,ihr5_2,ihr6_2,ihr7_2,
mp-726184,1.7194,S,Pb,5,1.644370389,-0.630912,-0.261676,0,0,2,4,0,0,6,1.8,0.88,1.05,2.58,3.31,16,3,1,-0.261676,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.357187,-0.141831,-0.902393,-5.592532,2,2,10,14,4,2.02,1.1225,1.46,2.33,0.86,14,6,0,-0.141831,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
mp-1018100,0.9179,Sb,Al,5,2.7989927,-0.445605,-0.185623,-1.297338,0,2,3,10,0,5,2.06,0.8300000000000001,1.39,2.05,1.95,15,5,0,-0.185623,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.286883,-0.102545,0,0,2,1,0,0,3,1.84,0.675,1.21,1.61,0.35,13,3,1,-0.102545,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mp-380,1.2004,Se,Zn,5,2.457693892,-0.621248,-0.245806,-2.011392,0,2,4,10,0,6,1.9,1.0133333333333334,1.2,2.55,3.09,16,4,0,-0.245806,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.222725,-3.022363,-0.398944,0,2,0,10,0,2,2.01,0.88,1.22,1.65,1.0,12,4,0,-0.222725,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mp-570935,4.3713,I,Li,5,2.293229205,-0.596339,-0.267904,-1.938179,0,2,5,10,0,7,1.98,1.2733333333333334,1.39,2.66,3.82,17,5,0,-0.267904,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.10554,0,0,0,1,0,0,0,1,1.82,0.9,1.28,0.98,0.06,1,2,1,-0.10554,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mp-1070,0.5724,Se,Cd,5,1.977170637,-0.621248,-0.245806,-2.011392,0,2,4,10,0,6,1.9,1.0133333333333334,1.2,2.55,3.09,16,4,0,-0.245806,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.204228,-2.39526,-0.47053,0,2,0,10,0,2,2.18,1.09,1.44,1.69,0.83,12,5,0,-0.204228,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mp-1185319,5.7373,Cl,Li,5,2.563902015,-0.754458,-0.32038,0,0,2,5,0,0,7,1.75,0.7799999999999999,1.02,3.16,5.37,17,3,1,-0.32038,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.10554,0,0,0,1,0,0,0,1,1.82,0.9,1.28,0.98,0.06,1,2,1,-0.10554,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mp-804,1.7265,N,Ga,5,2.453553208,-0.676151,-0.266297,0,0,2,3,0,0,5,1.55,0.63,0.71,3.04,4.38,15,2,1,-0.266297,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.328019,-0.101634,-0.736204,0,2,1,10,0,3,1.87,0.76,1.22,1.81,0.15,13,4,0,-0.101634,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mp-8881,1.687,As,Al,5,2.237782138,-0.52367,-0.197497,-1.542767,0,2,3,10,0,5,1.85,0.6599999999999999,1.19,2.18,2.49,15,4,0,-0.197497,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.286883,-0.102545,0,0,2,1,0,0,3,1.84,0.675,1.21,1.61,0.35,13,3,1,-0.102545,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mp-10648,2.2566,Se,Yb,5,2.878481721,-0.621248,-0.245806,-2.011392,0,2,4,10,0,6,1.9,1.0133333333333334,1.2,2.55,3.09,16,4,0,-0.245806,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.136989,-0.966137,0,-0.286408,2,0,0,14,2,2.26,1.084,1.87,1.1,-0.19,3,6,0,-0.136989,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
mp-19128,0.712,O,Co,5,1.444672947,-0.871362,-0.338381,0,0,2,4,0,0,6,1.52,1.26,0.66,3.44,4.8,16,2,1,-0.338381,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.204497,-2.388285,-0.322368,0,2,0,7,0,2,2.0,0.7683333333333334,1.26,1.88,1.5,9,4,0,-0.204497,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mp-12779,0.6186,Te,Cd,5,1.891393449,-0.520997,-0.226594,-1.608381,0,2,4,10,0,6,2.06,1.2933333333333332,1.38,2.1,2.58,16,5,0,-0.226594,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.204228,-2.39526,-0.47053,0,2,0,10,0,2,2.18,1.09,1.44,1.69,0.83,12,5,0,-0.204228,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mp-561320,1.6721,S,Pb,5,2.399920938,-0.630912,-0.261676,0,0,2,4,0,0,6,1.8,0.88,1.05,2.58,3.31,16,3,1,-0.261676,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.357187,-0.141831,-0.902393,-5.592532,2,2,10,14,4,2.02,1.1225,1.46,2.33,0.86,14,6,0,-0.141831,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
mp-1184550,2.3757,C,Ge,5,1.885333935,-0.500866,-0.199186,0,0,2,2,0,0,4,1.7,0.3,0.76,2.55,3.69,14,2,1,-0.199186,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.426523,-0.149882,-1.117316,0,2,2,10,0,4,2.11,0.77,1.2,2.01,1.69,14,4,0,-0.149882,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mp-1536913,6.9686,F,H,5,1.570104921,-1.086859,-0.415606,0,0,2,5,0,0,7,1.47,0.705,0.57,3.98,7.31,17,2,1,-0.415606,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.233471,0,0,0,1,0,0,0,1,1.1,0.0,0.31,2.2,4.32,1,1,1,-0.233471,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mp-1185301,7.4776,F,Li,5,2.108902412,-1.086859,-0.415606,0,0,2,5,0,0,7,1.47,0.705,0.57,3.98,7.31,17,2,1,-0.415606,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.10554,0,0,0,1,0,0,0,1,1.82,0.9,1.28,0.98,0.06,1,2,1,-0.10554,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mp-1018040,2.5765,Se,Mg,5,2.556486478,-0.621248,-0.245806,-2.011392,0,2,4,10,0,6,1.9,1.0133333333333334,1.2,2.55,3.09,16,4,0,-0.245806,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.175427,-1.71897,0,0,2,0,0,0,2,1.73,0.86,1.41,1.31,0.78,2,3,1,-0.175427,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mp-1008559,1.0624,P,B,5,2.28734283,-0.512364,-0.20608,0,0,2,3,0,0,5,1.8,0.55,1.07,2.19,2.69,15,3,1,-0.20608,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.344701,-0.136603,0,0,2,1,0,0,3,1.92,0.41,0.84,2.04,1.6,13,2,1,-0.136603,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mp-661,4.0467,N,Al,5,1.96247586,-0.676151,-0.266297,0,0,2,3,0,0,5,1.55,0.63,0.71,3.04,4.38,15,2,1,-0.266297,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.286883,-0.102545,0,0,2,1,0,0,3,1.84,0.675,1.21,1.61,0.35,13,3,1,-0.102545,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mp-1039,2.3612,Te,Mg,5,2.678201454,-0.520997,-0.226594,-1.608381,0,2,4,10,0,6,2.06,1.2933333333333332,1.38,2.1,2.58,16,5,0,-0.226594,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.175427,-1.71897,0,0,2,0,0,0,2,1.73,0.86,1.41,1.31,0.78,2,3,1,-0.175427,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mp-8882,1.3002,P,Ga,5,1.832049901,-0.512364,-0.20608,0,0,2,3,0,0,5,1.8,0.55,1.07,2.19,2.69,15,3,1,-0.20608,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.328019,-0.101634,-0.736204,0,2,1,10,0,3,1.87,0.76,1.22,1.81,0.15,13,4,0,-0.101634,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mp-1185942,3.3878,S,Mg,5,2.603773802,-0.630912,-0.261676,0,0,2,4,0,0,6,1.8,0.88,1.05,2.58,3.31,16,3,1,-0.261676,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.175427,-1.71897,0,0,2,0,0,0,2,1.73,0.86,1.41,1.31,0.78,2,3,1,-0.175427,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mp-1096804,0.8512,H,Ag,5,1.973892405,-0.233471,0,0,0,1,0,0,0,1,1.1,0.0,0.31,2.2,4.32,1,1,1,-0.233471,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.157407,-2.086602,-0.298706,0,1,0,10,0,1,2.11,1.0866666666666667,1.45,1.93,1.31,11,5,0,-0.157407,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mp-685146,1.4843,Te,Cd,5,3.166116126,-0.520997,-0.226594,-1.608381,0,2,4,10,0,6,2.06,1.2933333333333332,1.38,2.1,2.58,16,5,0,-0.226594,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.204228,-2.39526,-0.47053,0,2,0,10,0,2,2.18,1.09,1.44,1.69,0.83,12,5,0,-0.204228,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mp-1184046,0.5736,Cl,Cu,5,1.951587983,-0.754458,-0.32038,0,0,2,5,0,0,7,1.75,0.7799999999999999,1.02,3.16,5.37,17,3,1,-0.32038,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.172056,-2.609244,-0.202272,0,1,0,10,0,1,1.96,0.82,1.32,1.9,1.31,11,4,0,-0.172056,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mp-8880,1.9533,P,Al,5,2.701909489,-0.512364,-0.20608,0,0,2,3,0,0,5,1.8,0.55,1.07,2.19,2.69,15,3,1,-0.20608,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.286883,-0.102545,0,0,2,1,0,0,3,1.84,0.675,1.21,1.61,0.35,13,3,1,-0.102545,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mp-2490,1.6039,P,Ga,4,2.449809579,-0.512364,-0.20608,0,0,2,3,0,0,5,1.8,0.55,1.07,2.19,2.69,15,3,1,-0.20608,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.328019,-0.101634,-0.736204,0,2,1,10,0,3,1.87,0.76,1.22,1.81,0.15,13,4,0,-0.101634,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mp-22925,1.3674,I,Ag,4,2.47094651,-0.596339,-0.267904,-1.938179,0,2,5,10,0,7,1.98,1.2733333333333334,1.39,2.66,3.82,17,5,0,-0.267904,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.157407,-2.086602,-0.298706,0,1,0,10,0,1,2.11,1.0866666666666667,1.45,1.93,1.31,11,5,0,-0.157407,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mp-1009813,0.4292,Si,Sn,4,2.842393305,-0.398139,-0.153293,0,0,2,2,0,0,4,2.1,0.54,1.11,1.9,2.05,14,3,1,-0.153293,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.369349,-0.14445,-1.004952,0,2,2,10,0,4,2.17,0.83,1.39,1.96,1.27,14,5,0,-0.14445,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mp-1550,1.6294,P,Al,4,2.569705219,-0.512364,-0.20608,0,0,2,3,0,0,5,1.8,0.55,1.07,2.19,2.69,15,3,1,-0.20608,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.286883,-0.102545,0,0,2,1,0,0,3,1.84,0.675,1.21,1.61,0.35,13,3,1,-0.102545,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mp-22914,0.5646,Cl,Cu,4,2.318696343,-0.754458,-0.32038,0,0,2,5,0,0,7,1.75,0.7799999999999999,1.02,3.16,5.37,17,3,1,-0.32038,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.172056,-2.609244,-0.202272,0,1,0,10,0,1,1.96,0.82,1.32,1.9,1.31,11,4,0,-0.172056,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mp-10013,0.1654,S,Sn,4,2.119861314,-0.630912,-0.261676,0,0,2,4,0,0,6,1.8,0.88,1.05,2.58,3.31,16,3,1,-0.261676,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.369349,-0.14445,-1.004952,0,2,2,10,0,4,2.17,0.83,1.39,1.96,1.27,14,5,0,-0.14445,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mp-569346,1.212,I,Cu,5,2.645634122,-0.596339,-0.267904,-1.938179,0,2,5,10,0,7,1.98,1.2733333333333334,1.39,2.66,3.82,17,5,0,-0.267904,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.172056,-2.609244,-0.202272,0,1,0,10,0,1,1.96,0.82,1.32,1.9,1.31,11,4,0,-0.172056,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mp-8883,0.2238,As,Ga,5,2.332797445,-0.52367,-0.197497,-1.542767,0,2,3,10,0,5,1.85,0.6599999999999999,1.19,2.18,2.49,15,4,0,-0.197497,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.328019,-0.101634,-0.736204,0,2,1,10,0,3,1.87,0.76,1.22,1.81,0.15,13,4,0,-0.101634,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mp-22894,1.3877,I,Ag,5,1.997240776,-0.596339,-0.267904,-1.938179,0,2,5,10,0,7,1.98,1.2733333333333334,1.39,2.66,3.82,17,5,0,-0.267904,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.157407,-2.086602,-0.298706,0,1,0,10,0,1,2.11,1.0866666666666667,1.45,1.93,1.31,11,5,0,-0.157407,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mp-7140,2.3029,C,Si,5,2.202571073,-0.500866,-0.199186,0,0,2,2,0,0,4,1.7,0.3,0.76,2.55,3.69,14,2,1,-0.199186,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.398139,-0.153293,0,0,2,2,0,0,4,2.1,0.54,1.11,1.9,2.05,14,3,1,-0.153293,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mp-672,1.125,S,Cd,5,3.127344173,-0.630912,-0.261676,0,0,2,4,0,0,6,1.8,0.88,1.05,2.58,3.31,16,3,1,-0.261676,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.204228,-2.39526,-0.47053,0,2,0,10,0,2,2.18,1.09,1.44,1.69,0.83,12,5,0,-0.204228,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mp-1065577,3.271,O,Mg,5,2.183514183,-0.871362,-0.338381,0,0,2,4,0,0,6,1.52,1.26,0.66,3.44,4.8,16,2,1,-0.338381,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.175427,-1.71897,0,0,2,0,0,0,2,1.73,0.86,1.41,1.31,0.78,2,3,1,-0.175427,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mp-567290,1.1169,N,La,5,2.54867226,-0.676151,-0.266297,0,0,2,3,0,0,5,1.55,0.63,0.71,3.04,4.38,15,2,1,-0.266297,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.132233,-0.824498,-0.141085,0,2,0,1,0,2,2.43,1.172,2.07,1.1,0.08,3,6,0,-0.132233,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
